鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_num
南屯區,房地(土地+建物)+車位,河南路四段481~510號,15.45,都市：其他:第三種住宅區。,,,1100326,土地1建物1車位1,七層,二十,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850615,208.45,4,2,2,有,有,12380000,59388,坡道機械,0.0,0,陽台外推；,RPTRMLLLMHGGFCB77DA,132.8,15.48,0.0,有,,20
南屯區,房地(土地+建物)+車位,大墩六街331~360號,27.97,都市：其他:第二種住宅區,,,1091104,土地1建物1車位2,十二層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990209,232.9,3,2,2,有,有,21130000,90726,坡道機械,53.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWRMLLLMHGGFCB08DA,104.21,16.72,0.0,有,,14
南屯區,房地(土地+建物)+車位,河南路四段350巷1~30號,12.17,都市：其他:第三種住宅區。,,,1100317,土地1建物1車位1,十五層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831122,138.72,3,1,2,有,有,9500000,68483,坡道平面,0.0,0,陽台外推；,RPUQMLTKMHGGFCB48DA,91.39,12.45,0.0,有,,17
南屯區,房地(土地+建物)+車位,忠勇路31~60號,11.86,都市：其他:第二種住宅區,,,1100413,土地1建物1車位1,八層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,123.22999999999999,2,2,2,有,有,9160000,74333,坡道機械,12.34,0,,RPWPMLKLMHGGFCB77DA,64.69,10.92,0.0,有,,14
西屯區,房地(土地+建物)+車位,臺灣大道三段571~600號,34.1,都市：其他:第三種商業區,,,1100311,土地1建物1車位2,二十三層,二十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,487.98,0,0,0,無,有,37880000,77626,坡道平面,52.38,0,,RPXPMLLLMHGGFCB97DA,263.79,34.17,0.0,有,,27
西屯區,房地(土地+建物)+車位,臺灣大道三段691~720號,8.63,都市：其他:第四之一種商業區,,,1100327,土地1建物1車位1,二十三層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980914,105.95,2,2,1,有,有,9800000,92488,坡道機械,16.87,0,,RPUOMLLLMHGGFCB57DA,51.54,7.22,0.0,有,,24
南屯區,房地(土地+建物),向上路三段61~90號,2.1,都市：其他:市場用地,,,1100403,土地1建物1車位0,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840112,25.97,1,0,1,有,有,1725000,66423,,0.0,0,,RPORMLKLMHGGFCB17DA,14.64,3.77,0.0,有,,14
西屯區,房地(土地+建物)+車位,至善路31~60號,16.89,都市：其他:第二之一種商業區,,,1100315,土地1建物1車位1,三層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860407,169.94,3,2,2,有,有,12600000,74144,坡道平面,32.12,0,,RPROMLQKMHGGFCB67DA,89.92,13.9,0.0,有,,14
西屯區,房地(土地+建物)+車位,黎明路三段301~330號,16.55,都市：其他:第二種商業區,,,1100310,土地1建物1車位1,十層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,132.48,3,2,2,有,有,9120000,68841,坡道平面,0.0,0,含仲介費；,RPUPMLQKMHGGFCB08DA,94.2,10.66,0.0,有,,13
北屯區,房地(土地+建物)+車位,昌平路二段1~30號,32.43,都市：其他:第三種住宅區。,,,1100331,土地1建物1車位2,三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030120,290.97,3,2,2,有,有,22300000,85787,坡道平面,59.0,2400000,,RPWPMLMLMHGGFBB97EA,136.84,2.59,15.86,有,,15
西屯區,房地(土地+建物)+車位,河南路四段121~150號,35.66,都市：其他:第二種住宅區,,,1100308,土地1建物1車位2,十層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,297.29,4,2,3,有,有,29880000,108786,坡道平面,50.2,3000000,,RPXPMLMLMHGGFCB18EA,143.1,22.01,0.0,有,,13
北屯區,房地(土地+建物)+車位,松竹路二段160巷1~30號,24.75,都市：其他:第二種住宅區,,,1100310,土地1建物1車位1,三層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831221,153.38,3,2,2,有,有,7500000,48898,坡道平面,0.0,0,,RPXPMLMLMHGGFBB08EA,85.63,0.0,10.87,有,,13
西屯區,房地(土地+建物)+車位,市政路61~90號,31.8,都市：其他:第四之一種商業區,,,1100309,土地1建物2車位4,三十層,三十九,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0991124,492.77,0,0,0,無,有,70000000,142054,坡道平面,133.32,0,,RPURMLKLMHGGFCB77DA,203.7,33.93,0.0,有,,39
西屯區,房地(土地+建物)+車位,寧夏西四街1~30號,12.33,都市：其他:第一種商業區,,,1100320,土地1建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851210,159.32999999999998,3,2,2,有,有,8500000,53348,坡道機械,0.0,0,陽台外推；,RPVNMLMLMHGGFCB67DA,104.5,15.55,0.0,有,,14
西屯區,房地(土地+建物),至善路211~240號,2.85,都市：其他:第二種住宅區,,,1100410,土地1建物1車位0,四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870428,31.490000000000002,2,1,1,有,有,2200000,69863,,0.0,0,,RPQOMLMLMHGGFCB27DA,16.8,2.63,0.0,有,,14
潭子區,房地(土地+建物),勝利路241~270號,7.28,都市：其他:住宅區,,,1100404,土地1建物1車位0,七層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900112,59.03,2,1,1,有,有,3850000,65221,,0.0,0,,RPSOMLMKMHGGFHB87DA,39.58,4.8,0.0,有,,14
北屯區,房地(土地+建物)+車位,文心路四段511~540號,22.64,都市：其他:第三種商業區,,,1100318,土地1建物1車位2,十三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021028,268.47,4,2,2,有,有,24500000,91258,坡道平面,63.82,0,,RPXSMLLLMHGGFBB18DA,119.14,5.63,16.51,有,,15
北區,房地(土地+建物),漢口路四段31~60號,3.71,都市：其他:第二種住宅區,,,1100327,土地1建物1車位0,九層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821211,33.35,1,0,1,有,有,2080000,62369,,0.0,0,含仲介費；,RPQTMLLLMHGGFBB57DA,17.46,0.0,2.74,有,229.0,13
北屯區,房地(土地+建物)+車位,熱河路二段91~120號,14.02,都市：其他:第四種商業區,,,1100331,土地1建物1車位1,二層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990629,153.85,3,2,2,有,有,12030000,78193,坡道平面,0.0,0,,RPOQMLNLMHGGFBB27DA,76.25,2.04,14.17,有,,14
南屯區,房地(土地+建物)+車位,文心南五路一段301~330號,68.05,都市：其他:第一種商業區,,,1100208,土地1建物2車位3,八層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880423,451.28,2,1,2,有,有,31000000,68693,坡道平面,89.34,0,本交易案包含兩戶相同格局房屋，本交易案另有傢具、裝飾品價款新台幣貳佰萬元整，本案交易價格包含其他買賣案件標的之價格親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPOSMLNJLHGGFCB27DA,236.74,27.1,0.0,有,,14
南屯區,房地(土地+建物)+車位,文心南二路361~390號,26.8,都市：其他:第三之一種住宅區,,,1100321,土地1建物1車位2,九層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830818,228.12,4,2,3,有,有,15800000,69259,坡道機械,0.0,0,,RPXOMLTLLHGGFCB58DA,146.3,17.63,0.0,有,,15
西屯區,房地(土地+建物)+車位,福強街121~150號,9.13,都市：其他:第一種住宅區,,,1100316,土地1建物1車位1,十四層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840121,104.30000000000001,2,1,1,有,有,5550000,53212,坡道平面,0.0,0,陽台外推；,RPQQMLLJMHGGFCB17DA,69.05,9.4,0.0,有,,19
西屯區,房地(土地+建物)+車位,國安一路121~150號,7.11,都市：其他:第六種住宅區,,,1100312,土地1建物1車位1,十四層,二十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,84.67,2,2,1,有,有,7300000,86217,坡道機械,0.0,0,,RPXNMLQJMHGGFCB08DA,43.28,5.49,0.0,有,,24
西屯區,房地(土地+建物)+車位,逢甲路225巷31~60號,9.1,都市：其他:第三之二種住宅區,,,1100315,土地1建物1車位1,十三層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880506,89.39,2,2,1,有,有,7950000,91713,坡道機械,13.61,1000000,其他增建；,RPWTMLPKLHGGFCB48DA,48.47,7.86,0.0,有,,14
北屯區,房地(土地+建物)+車位,柳陽西街61~90號,11.6,都市：其他:第二種住宅區,,,1100314,土地1建物1車位1,五層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,120.76,2,2,1,有,有,8800000,72872,坡道平面,18.56,0,,RPOPMLTJMHGGFBB57DA,57.7,0.68,10.2,有,,14
北屯區,房地(土地+建物)+車位,軍福十六路271~300號,21.8,都市：其他:第二種商業區,,,1100324,土地1建物1車位2,十四層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030603,264.28000000000003,4,2,2,有,有,16900000,63947,坡道平面,61.94,0,,RPWPMLLLMHGGFBB77DA,119.94,3.14,14.03,有,,15
北區,房地(土地+建物)+車位,太原路二段91~120號,31.84,都市：其他:第一種商業區,,,1100320,土地1建物1車位2,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010213,261.26,4,2,2,有,有,21000000,80380,坡道平面,55.9,0,,RPUQMLLLMHGGFBB67DA,121.46,6.07,14.07,有,,15
東區,房地(土地+建物)+車位,十甲路391~420號,13.53,都市：其他:第二種住宅區,,,1100326,土地1建物1車位1,四層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830702,116.47,3,1,2,有,有,5700000,48940,坡道機械,0.0,0,,RPSOMLMLMHGGFAB27DA,84.77,10.44,0.0,有,,13
南區,房地(土地+建物),工學路121~150號,9.32,都市：其他:第三種住宅區。,,,1100310,土地1建物1車位0,十層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830711,82.51,1,1,1,有,有,4200000,50903,,0.0,0,,RPPQMLMLMHGGFAB17DA,58.3,7.71,0.0,有,,13
北區,房地(土地+建物),五常街361~390號,10.12,都市：其他:第一種商業區,,,1100407,土地1建物1車位0,十五層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,62.25,2,1,1,有,有,4900000,78715,,0.0,0,,RPUTMLNJMHGGFBB97DA,34.05,0.0,3.92,有,,17
北屯區,房地(土地+建物)+車位,崇德路二段151~180號,6.97,都市：其他:第四種商業區,,,1100317,土地1建物1車位1,十層,十七,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,106.89,1,1,1,有,有,7600000,71101,坡道平面,24.48,0,陽台外推；,RPQQMLRJMHGGFBB67DA,45.53,0.0,6.84,有,241.0,17
中區,房地(土地+建物),民權路151~180號,1.93,都市：其他:第一種商業區,,,1100326,土地2建物1車位0,二十四層,二十八,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0860131,37.45,1,1,1,有,有,1980000,52870,,0.0,0,,RPPPMLTLLHGGFAB67DA,22.18,3.12,0.0,有,246.0,28
西區,房地(土地+建物)+車位,精誠路61~90號,15.0,都市：其他:第二種住宅區,,,1100311,土地1建物1車位1,九層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830926,162.85,3,2,2,有,有,12100000,74302,坡道平面,0.0,0,陽台外推；預售屋、或土地及建物分次登記案件；,RPUPMLKLMHGGFAB37DA,108.09,11.14,0.0,有,250.0,13
南區,房地(土地+建物),國光路61~90號,8.18,都市：其他:第二種住宅區,,,1100331,土地1建物1車位0,六層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830915,78.11,1,1,1,有,有,3300000,42248,,0.0,0,,RPPNMLKKMHGGFAB56DA,58.15,6.81,0.0,有,,14
西區,房地(土地+建物),三民路一段50巷1~30號,2.61,都市：其他:第一種商業區,,,1100410,土地2建物1車位0,四層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,34.18,1,0,1,有,有,2280000,66706,,0.0,0,,RPUPMLNLMHGGFAB67DA,19.41,1.93,0.0,有,,19
西區,房地(土地+建物)+車位,三民路一段50巷1~30號,2.76,都市：其他:第一種商業區,,,1100410,土地2建物1車位1,十一層,十九,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,42.97,1,0,1,有,有,2800000,65162,坡道機械,0.0,650000,,RPXPMLNLMHGGFAB97DA,20.92,1.73,0.0,有,,19
北屯區,房地(土地+建物)+車位,文心路四段271~300號,11.8,都市：其他:第三種住宅區。,,,1100313,土地1建物1車位1,十七層,二十二,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,140.73000000000002,2,2,2,有,有,12000000,85270,坡道平面,27.23,0,,RPQTNLKLMHGGFBB57DA,64.66,4.53,7.36,有,,22
北屯區,房地(土地+建物)+車位,松竹路二段361~390號,13.99,都市：其他:第二種住宅區,,,1100318,土地1建物1車位1,六層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860722,117.11,3,2,2,有,有,7550000,64469,坡道機械,0.0,0,,RPTOMLQLMHGGFBB87DA,71.45,0.78,7.19,有,,16
北區,房地(土地+建物),東光東街61~90號,4.84,都市：其他:第二種住宅區,,,1100331,土地1建物1車位0,七層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,38.269999999999996,1,0,1,有,有,2080000,54351,,0.0,0,,RPTOMLNLMHGGFBB57DA,24.3,0.0,3.42,有,,16
北區,房地(土地+建物)+車位,太原路二段61~90號,41.88,非都市： ; 非都市編定：,,,1100320,土地2建物1車位2,八層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,274.02,3,2,2,有,有,23130000,84410,坡道平面,59.56,0,與隔壁打通,RPRRMLMLMHGGFBB57DA,130.56,6.38,14.75,有,,15
北區,房地(土地+建物)+車位,太原路二段61~90號,41.88,非都市： ; 非都市編定：,,,1100320,土地2建物1車位2,八層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970411,211.74,2,1,2,有,有,17870000,84396,坡道平面,59.56,0,與隔壁打通,RPTRMLMLMHGGFBB77DA,88.7,6.45,12.55,有,,15
北屯區,房地(土地+建物)+車位,安順四街31~60號,6.7,都市：其他:第二種住宅區,,,1100324,土地1建物1車位1,四層,十三,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801214,52.09,3,1,1,有,有,4000000,76790,坡道機械,0.0,0,二親等間買賣,RPRSMLNLMHGGFBB77DA,32.15,0.0,2.46,有,,13
北屯區,房地(土地+建物),九龍街78巷1~30號,5.23,都市：其他:第二種住宅區,,,1100410,土地1建物1車位0,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810529,36.76,1,0,1,有,有,1980000,53863,,0.0,0,,RPXPMLMLMHGGFBB97DA,21.89,0.0,3.53,有,,14
南屯區,房地(土地+建物)+車位,大墩路151~180號,13.91,都市：其他:第三種住宅區。,,,1100402,土地1建物1車位1,十四層,二十,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880624,201.88,3,2,2,有,有,15680000,77670,坡道平面,23.63,0,,RPOQMLNLMHGGFCB37DA,114.05,12.2,0.0,有,,20
西屯區,房地(土地+建物)+車位,福瑞街31~60號,15.66,都市：其他:第三之一種住宅區,,,1100401,土地1建物1車位1,五層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,145.14,4,2,2,有,有,7300000,50296,坡道平面,0.0,0,,RPVSMLNLMHGGFCB28DA,101.76,12.09,0.0,有,,16
西屯區,房地(土地+建物)+車位,文心路三段1~30號,5.67,都市：其他:第三種商業區,,,1100314,土地1建物1車位1,十四層,二十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,77.91,1,1,1,有,有,6050000,77654,坡道機械,18.99,0,含土地增值稅或其他稅費；含仲介費；,RPROMLMLMHGGFCB37DA,36.79,3.14,0.0,有,,26
南屯區,房地(土地+建物)+車位,忠勇路31~60號,14.23,都市：其他:第二種住宅區,,,1100329,土地1建物1車位1,十四層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,151.84,4,2,2,有,有,11450000,75408,坡道平面,21.95,0,,RPSOMLMLMHGGFCB47DA,79.3,11.4,0.0,有,,14
西屯區,房地(土地+建物)+車位,政和路151~180號,27.78,都市：其他:第四種住宅區,,,1100316,土地1建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880409,170.81,4,2,2,有,有,16500000,96599,坡道平面,14.98,0,陽台外推；,RPTNMLMLMHGGFCB47DA,110.38,8.15,0.0,有,,14
西屯區,房地(土地+建物),青海路二段331~360號,9.64,都市：其他:第三之二種住宅區,,,1100324,土地1建物1車位0,三層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830517,94.92999999999999,3,1,1,有,有,5500000,57937,,0.0,0,,RPQSMLNLMHGGFCB77DA,71.38,7.11,0.0,有,,15
南屯區,房地(土地+建物)+車位,大墩六街211~240號,11.05,都市：其他:第二種住宅區,,,1100321,土地1建物1車位1,十層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811113,70.31,1,1,1,有,有,4980000,70829,坡道機械,0.0,0,,RPPRMLTJMHGGFCB97DA,38.97,9.43,0.0,有,274.0,16
南屯區,房地(土地+建物),文心路一段181~210號,12.07,都市：其他:第二種住宅區,,,1100321,土地1建物1車位0,十層,二十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,187.51999999999998,4,2,2,有,有,11000000,58660,,0.0,0,,RPRNMLMKMHGGFCB17DA,126.81,15.16,0.0,有,,25
北區,房地(土地+建物),東光東街61~90號,4.84,都市：其他:第二種住宅區,,,1100305,土地1建物1車位0,十二層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,38.269999999999996,1,1,1,有,有,1700000,44421,,0.0,0,,RPWQMLNLMHGGFBB18EA,24.3,0.0,3.42,有,,16
南屯區,房地(土地+建物),大墩十六街1~30號,7.63,都市：其他:第二種住宅區,,,1100330,土地1建物1車位0,七層,十四,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881019,77.05,4,2,2,有,有,2660000,34523,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLTJMHGGFCB87DA,40.7,8.26,0.0,有,,14
西屯區,房地(土地+建物),至善路82巷1~30號,9.0,都市：其他:第三之二種住宅區,,,1100406,土地1建物1車位0,六層,十六,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830628,91.73,2,2,1,有,有,5680000,61921,,0.0,0,,RPTQMLRJMHGGFCB08DA,67.99,8.77,0.0,有,306.0,16
西屯區,房地(土地+建物)+車位,青海路二段301~330號,10.27,都市：其他:第三之二種住宅區,,,1100322,土地1建物1車位1,十層,十四,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0940126,109.44,2,2,1,有,有,10000000,91374,坡道平面,0.0,0,,RPWRMLMKMHGGFCB08DA,50.6,10.46,0.0,有,,14
西屯區,房地(土地+建物)+車位,國安一路61~90號,11.24,都市：其他:第六種住宅區,,,1100303,土地1建物1車位1,十五層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,108.64,2,1,1,有,有,8200000,75479,坡道平面,20.98,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLKLMHGGFCB97DA,54.45,6.87,0.0,有,,15
豐原區,房地(土地+建物),中陽路211~240號,9.44,都市：其他:第二種住宅區,,,1100318,土地2建物1車位0,十六層,二十二,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940429,96.03,2,2,1,有,有,5900000,61439,,0.0,0,陽台外推；,RPVNMLTKLHGGFDB28DA,53.13,14.06,0.0,有,,22
西屯區,房地(土地+建物)+車位,市政北三路31~60號,31.33,都市：其他:第三種新市政中心專用區,,,1100221,土地1建物1車位2,六層,十五,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,322.51,4,2,2,有,有,36800000,114105,坡道平面,49.72,0,,RPXOMLQLMHGGFCB38DA,156.8,27.3,0.0,有,,15
